Step       0 (bc0.0)s   | [R_te] min: 76.94           max: 272.15         Avg: 131.18 (20.30)      | [MSE_tr]  0.4977   
Step  165000 (bc5.0)s   | [R_te] min: 717.40          max: 4363.59        Avg: 2981.27 (408.46)    | [MSE_tr]  0.2229   
Step  166000 (bc5.0)s   | [R_te] min: 245.88          max: 4191.85        Avg: 2151.18 (490.34)    | [MSE_tr]  0.2227   
Step  167000 (bc5.1)s   | [R_te] min: 273.39          max: 4381.07        Avg: 2407.79 (501.16)    | [MSE_tr]  0.2229   
Step  168000 (bc5.1)s   | [R_te] min: 325.74          max: 4472.56        Avg: 2694.67 (556.52)    | [MSE_tr]  0.2228   
Step  169000 (bc5.2)s   | [R_te] min: 453.24          max: 4477.30        Avg: 2001.75 (522.85)    | [MSE_tr]  0.2230   
Step  170000 (bc5.2)s   | [R_te] min: 222.29          max: 4266.48        Avg: 2634.90 (449.21)    | [MSE_tr]  0.2233   
Step  171000 (bc5.2)s   | [R_te] min: 225.70          max: 4118.90        Avg: 2055.75 (500.22)    | [MSE_tr]  0.2229   
Step  172000 (bc5.2)s   | [R_te] min: 212.71          max: 4233.94        Avg: 2109.37 (465.93)    | [MSE_tr]  0.2229   
Step  173000 (bc5.3)s   | [R_te] min: 478.11          max: 4525.71        Avg: 3238.71 (456.99)    | [MSE_tr]  0.2233   
Step  174000 (bc5.2)s   | [R_te] min: 337.01          max: 4469.26        Avg: 3195.84 (434.27)    | [MSE_tr]  0.2237   
Step  175000 (bc5.2)s   | [R_te] min: 459.54          max: 4413.20        Avg: 2857.18 (532.45)    | [MSE_tr]  0.2231   
Step  176000 (bc5.2)s   | [R_te] min: 310.12          max: 4431.86        Avg: 1896.58 (539.81)    | [MSE_tr]  0.2235   
Step  177000 (bc5.3)s   | [R_te] min: 355.89          max: 4347.44        Avg: 2410.69 (446.36)    | [MSE_tr]  0.2231   
Step  178000 (bc5.3)s   | [R_te] min: 262.16          max: 4170.84        Avg: 1885.82 (452.76)    | [MSE_tr]  0.2232   
Step  179000 (bc5.3)s   | [R_te] min: 415.88          max: 4312.64        Avg: 2168.03 (536.30)    | [MSE_tr]  0.2232   
Step  180000 (bc5.2)s   | [R_te] min: 281.81          max: 3901.61        Avg: 2403.40 (426.50)    | [MSE_tr]  0.2237   
Step  181000 (bc5.2)s   | [R_te] min: 732.61          max: 4237.38        Avg: 3104.29 (395.50)    | [MSE_tr]  0.2237   
Step  182000 (bc5.3)s   | [R_te] min: 297.77          max: 4240.13        Avg: 2166.20 (546.87)    | [MSE_tr]  0.2235   
Step  183000 (bc5.3)s   | [R_te] min: 281.61          max: 4457.84        Avg: 3304.89 (508.60)    | [MSE_tr]  0.2235   
Step  184000 (bc5.3)s   | [R_te] min: 469.01          max: 4349.73        Avg: 2647.76 (484.71)    | [MSE_tr]  0.2238   
Step  185000 (bc5.4)s   | [R_te] min: 236.03          max: 4354.59        Avg: 3011.39 (563.56)    | [MSE_tr]  0.2236   
Step  186000 (bc5.3)s   | [R_te] min: 320.90          max: 4113.59        Avg: 1731.00 (409.17)    | [MSE_tr]  0.2237   
Step  187000 (bc5.3)s   | [R_te] min: 399.96          max: 4350.84        Avg: 2445.05 (501.53)    | [MSE_tr]  0.2241   
Step  188000 (bc5.4)s   | [R_te] min: 608.81          max: 4536.58        Avg: 2568.86 (444.49)    | [MSE_tr]  0.2232   
Step  189000 (bc5.3)s   | [R_te] min: 175.58          max: 4342.70        Avg: 1499.23 (405.03)    | [MSE_tr]  0.2238   
Step  190000 (bc5.4)s   | [R_te] min: 225.09          max: 4111.56        Avg: 2484.89 (455.61)    | [MSE_tr]  0.2238   
Step  191000 (bc5.4)s   | [R_te] min: 322.06          max: 3861.78        Avg: 1929.84 (379.00)    | [MSE_tr]  0.2240   
Step  192000 (bc5.4)s   | [R_te] min: 704.66          max: 4392.71        Avg: 2938.66 (467.80)    | [MSE_tr]  0.2237   
